,Fecha,Hora,Potencia [kW],Insolacion [W/m2],Temperatura de modulos [C],Temperatura ambiente [C],Insolacion media [W/m2]
655,3/12/2019,6:35,3.07,52.73,11.95,10.42617727,99.14727273
656,3/12/2019,6:40,3.9,75.47,12.5,10.83697727,121.6636364
657,3/12/2019,6:45,5.72,136.24,13.89,11.31913864,143.5354545
658,3/12/2019,6:50,7.06,169.2,15.08,11.75905909,167.34
659,3/12/2019,6:55,9.46,229.2,16.94,12.29094773,191.5027273
660,3/12/2019,7:00,10.48,247.69,19.23,12.85476364,217.5127273
661,3/12/2019,7:05,12.08,272.2,21.48,13.39642955,246.8736364
662,3/12/2019,7:10,12.73,271.07,22.56,13.81709773,277.0972727
663,3/12/2019,7:15,14.32,298.27,23.16,14.31172273,303.8381818
664,3/12/2019,7:20,15.2,307.4,24.58,14.96071818,330.58545449999997
665,3/12/2019,7:25,17.35,333.17,25.83,15.70826136,353.2863636
666,3/12/2019,7:30,19.74,375.7,26.79,16.28881818,376.8363636
667,3/12/2019,7:35,22.33,407.93,26.27,16.66709545,400.6345455
668,3/12/2019,7:40,24.02,430.39,27.42,17.02956818,426.6272727
669,3/12/2019,7:45,26.23,463.42,30.31,17.47316136,452.0172727
670,3/12/2019,7:50,27.5,478.91,32.03,17.938575,477.87
671,3/12/2019,7:55,29.51,506.74,32.74,18.48891364,501.3618182
672,3/12/2019,8:00,31.38,533.98,32.84,19.01143864,523.0881818
673,3/12/2019,8:05,32.74,556.99,34.41,19.64904773,546.1172727000001
674,3/12/2019,8:10,34.52,577.56,35.72,20.39241818,566.5236364
675,3/12/2019,8:15,35.41,591.78,37.52,20.86205682,579.1318182
676,3/12/2019,8:20,35.66,591.58,38.99,21.25569773,586.2390909
677,3/12/2019,8:25,37.25,614.69,39.11,21.72012273,575.8963636
678,3/12/2019,8:30,40.08,661.25,40.25,22.19998409,554.9427272999999
679,3/12/2019,8:35,39.73,654.86,41.77,22.33975455,533.2981818
680,3/12/2019,8:40,35.89,602.11,39.29,22.01529318,533.6918182000001
681,3/12/2019,8:45,34.78,557.09,38.51,21.67917727,547.4018182
682,3/12/2019,8:50,22.99,392.97,34.72,21.84346364,544.1054545
683,3/12/2019,8:55,19.61,303.49,31.78,21.68048182,563.5527272999999
684,3/12/2019,9:00,20.93,318.9,29.4,22.22117955,565.9736364
685,3/12/2019,9:05,37.97,581.89,32.27,22.32514773,567.7136364
686,3/12/2019,9:10,46.73,742.59,37.97,22.61336591,581.6627272999999
687,3/12/2019,9:15,34.92,555.32,39.8,23.01227955,603.0245455
688,3/12/2019,9:20,52.14,828.61,43.2,23.03443864,651.3427272999999
689,3/12/2019,9:25,42.9,687.88,46.93,23.03443864,694.92
690,3/12/2019,9:30,40.5,674.0,43.44,23.03443864,743.7809091
691,3/12/2019,9:35,47.69,755.55,46.68,23.03443864,756.3581818
692,3/12/2019,9:40,48.54,792.07,49.36,23.03443864,739.1381818
693,3/12/2019,9:45,57.37,924.47,49.58,23.03443864,735.8681818
694,3/12/2019,9:50,49.73,782.84,50.79,23.03443864,718.8181818
695,3/12/2019,9:55,55,856.37,50.16,23.03443864,719.4736364
696,3/12/2019,10:00,46.48,720.24,49.74,23.03443864,714.8490909
697,3/12/2019,10:05,34.66,553.17,44.99,23.03443864,735.0427272999999
698,3/12/2019,10:10,33.43,519.35,40.37,23.03443864,707.0390909
699,3/12/2019,10:15,41.9,641.06,39.96,23.03443864,684.1309091
700,3/12/2019,10:20,46.54,695.09,46.57,23.03443864,702.3290909
701,3/12/2019,10:25,42.89,623.13,43.6,23.03443864,706.16
702,3/12/2019,10:30,63.86,977.68,47.9,23.03443864,714.1845455
703,3/12/2019,10:35,31.31,484.03,46.83,22.93767727,760.9109091
704,3/12/2019,10:40,43.69,672.48,43.41,22.13775682,807.6518182
705,3/12/2019,10:45,64.57,983.02,47.21,21.90089545,843.4054545
706,3/12/2019,10:50,59.75,898.51,45.23,22.00617727,828.2381818
707,3/12/2019,10:55,51.86,808.51,39.07,21.82857045,799.49
708,3/12/2019,11:00,72.08,1067.16,42.34,21.59148864,743.8136364
709,3/12/2019,11:05,70.19,1033.5,45.71,20.26865227,728.5118182
710,3/12/2019,11:10,69.3,1034.35,48.17,19.55932045,696.5536364
711,3/12/2019,11:15,36.74,528.25,43.14,19.33742955,630.4736364
712,3/12/2019,11:20,23.11,306.9,32.95,18.75223864,587.7863636
713,3/12/2019,11:25,27.79,365.24,28.45,17.77983409,617.13
714,3/12/2019,11:30,24.95,315.71,27.65,18.32501364,607.6854545
