Fecha,Hora,Potencia [kW],Insolaci¢n [W/mý],Temperatura de modulos [øC],Temperatura ambiente [øC]
07/23/2020,06:50:00 AM,2.34,47.13,13.83,12.42204773
07/23/2020,06:55:00 AM,3.14,61.39,14.44,12.48766364
07/23/2020,07:00:00 AM,4.39,82.28,15.26,12.58445909
07/23/2020,07:05:00 AM,5.33,96.45,15.91,12.72810227
07/23/2020,07:10:00 AM,4.98,87.28,16.22,12.95517045
07/23/2020,07:15:00 AM,6.38,110.45,16.39,13.19896364
07/23/2020,07:20:00 AM,7.68,135.83,17.16,13.39534773
07/23/2020,07:25:00 AM,9.13,163.86,18.49,13.62475227
07/23/2020,07:30:00 AM,9.66,171.83,19.21,13.83503409
07/23/2020,07:35:00 AM,9.58,171.22,20.11,14.10814318
07/23/2020,07:40:00 AM,10.01,175.4,20.52,14.31800909
07/23/2020,07:45:00 AM,10.06,174.2,20.12,14.75837273
07/23/2020,07:50:00 AM,9.91,171.13,20.53,15.01916136
07/23/2020,07:55:00 AM,11.7,202.8,21.49,15.58868182
07/23/2020,08:00:00 AM,12.8,223.09,23.03,15.70386591
07/23/2020,08:05:00 AM,14.62,262.71,24.23,15.74428409
07/23/2020,08:10:00 AM,13.46,239.25,25.42,16.164575
07/23/2020,08:15:00 AM,18.53,358.64,27.27,16.79477727
07/23/2020,08:20:00 AM,14.52,272.33,28.28,17.40731591
07/23/2020,08:25:00 AM,23.12,441.46,29.24,18.10601136
07/23/2020,08:30:00 AM,32.39,641.54,35.84,18.8759
07/23/2020,08:35:00 AM,31.75,584.84,38.45,20.27822727
07/23/2020,08:40:00 AM,34.73,671.67,43.22,20.80690682
07/23/2020,08:45:00 AM,37.67,733.04,45.53,21.05284773
07/23/2020,08:50:00 AM,38.1,728.78,46.27,20.55915909
07/23/2020,08:55:00 AM,33.53,626.82,44.62,20.55206136
07/23/2020,09:00:00 AM,15.4,278.23,40.16,21.29804091
07/23/2020,09:05:00 AM,19.07,344.62,34.66,21.92736818
07/23/2020,09:10:00 AM,29.69,521.86,35.28,21.66060227
07/23/2020,09:15:00 AM,28.98,532.04,31.29,20.94820909
07/23/2020,09:20:00 AM,37.31,696.17,37.44,19.96067955
07/23/2020,09:25:00 AM,30.66,565.67,41.58,19.37037727
07/23/2020,09:30:00 AM,19.31,348.76,37.7,18.03800455
07/23/2020,09:35:00 AM,24.56,441.96,32.82,17.24070455
07/23/2020,09:40:00 AM,24.54,433.85,27.97,17.55087045
07/23/2020,09:45:00 AM,33.76,613.79,31.67,18.04585455
07/23/2020,09:50:00 AM,25.58,463.23,32.81,18.38201136
07/23/2020,09:55:00 AM,34.98,642.11,37.33,18.04419091
07/23/2020,10:00:00 AM,34.9,653.86,35.94,17.63019318
07/23/2020,10:05:00 AM,19.43,343.65,32.9,17.21763409
07/23/2020,10:10:00 AM,17.62,313.43,29.63,18.02102273
07/23/2020,10:15:00 AM,23.48,408.24,31.78,19.14635455
07/23/2020,10:20:00 AM,25.16,441.24,33.82,19.26208864
07/23/2020,10:25:00 AM,20.75,361.19,33.55,19.48310909
07/23/2020,10:30:00 AM,39.85,732.98,37.74,19.17342955
07/23/2020,10:35:00 AM,26.87,451.78,37.39,18.52313409
